context_feature,target_feature,context_idx,target_idx,repeat,fold,rmse_full,rmse_probe,delta_rmse
Z_noise3,X_causal,6,0,0,6,0.4952516225586625,0.4970764250174781,0.0018248024588156109
Z_noise3,X_conf,6,1,0,6,0.44375541691568804,0.49936812808573927,0.05561271117005123
Z_noise3,X_syn1,6,2,0,6,0.4977962362402117,0.4969226750852065,-0.000873561155005198
Z_noise3,X_syn2,6,3,0,6,0.4988466807010969,0.500001499308515,0.0011548186074181177
Z_noise3,Z_noise1,6,4,0,6,0.49521794172268374,0.49569200575016886,0.00047406402748512155
Z_noise3,Z_noise2,6,5,0,6,0.49548944779838555,0.49486842050688823,-0.0006210272914973225
X_causal,X_conf,0,1,0,7,0.45753840013623026,0.4970617504924769,0.039523350356246656
X_causal,X_syn1,0,2,0,7,0.49873448623481165,0.4961226615416024,-0.0026118246932092526
X_causal,X_syn2,0,3,0,7,0.49816378212125445,0.49529258162992207,-0.002871200491332382
X_causal,Z_noise1,0,4,0,7,0.4973014648891152,0.4951069477288546,-0.0021945171602605895
X_causal,Z_noise2,0,5,0,7,0.4989350065008811,0.497114906570141,-0.00182009993074006
X_causal,Z_noise3,0,6,0,7,0.49726723631433783,0.4997846530942817,0.002517416779943882
X_conf,X_causal,1,0,0,7,0.4581660530001064,0.4575297858607677,-0.0006362671393386754
X_conf,X_syn1,1,2,0,7,0.45723271844271207,0.45089863487987614,-0.006334083562835935
X_conf,X_syn2,1,3,0,7,0.45378564375856406,0.4606823978816149,0.006896754123050852
X_conf,Z_noise1,1,4,0,7,0.45565548109227866,0.451063475742369,-0.004592005349909667
X_conf,Z_noise2,1,5,0,7,0.4593237631836081,0.4546382190111021,-0.004685544172506051
X_conf,Z_noise3,1,6,0,7,0.4572416694229964,0.4568422817329445,-0.0003993876900518778
X_syn1,X_causal,2,0,0,7,0.498231380352358,0.50069154486881,0.002460164516451979
X_syn1,X_conf,2,1,0,7,0.4569844441484616,0.49719533473483385,0.04021089058637223
X_syn1,X_syn2,2,3,0,7,0.46750211991456453,0.49850140798201803,0.0309992880674535
X_syn1,Z_noise1,2,4,0,7,0.4979072818296023,0.49681951235881694,-0.0010877694707853713
X_syn1,Z_noise2,2,5,0,7,0.5023030739339028,0.49888723773719856,-0.0034158361967042694
X_syn1,Z_noise3,2,6,0,7,0.49947578605174475,0.499933911702181,0.0004581256504362363
X_syn2,X_causal,3,0,0,7,0.49907932908078056,0.500381875096599,0.0013025460158184732
X_syn2,X_conf,3,1,0,7,0.4537264856785383,0.49898730492119514,0.04526081924265685
X_syn2,X_syn1,3,2,0,7,0.4676684035504017,0.49652455335485146,0.028856149804449782
X_syn2,Z_noise1,3,4,0,7,0.49586352368724107,0.49667290569299954,0.0008093820057584744
X_syn2,Z_noise2,3,5,0,7,0.5013694660655756,0.49668625955796536,-0.0046832065076102825
X_syn2,Z_noise3,3,6,0,7,0.4981599594905313,0.49918206722633435,0.001022107735803024
Z_noise1,X_causal,4,0,0,7,0.49683312598669377,0.49599774001467584,-0.0008353859720179324
Z_noise1,X_conf,4,1,0,7,0.455904976017935,0.4980355277429391,0.04213055172500407
Z_noise1,X_syn1,4,2,0,7,0.49798378715995917,0.4953526337281213,-0.0026311534318378405
Z_noise1,X_syn2,4,3,0,7,0.4957509609586991,0.49491061092399,-0.0008403500347090587
Z_noise1,Z_noise2,4,5,0,7,0.5030631493849452,0.4958227667915649,-0.0072403825933803345
Z_noise1,Z_noise3,4,6,0,7,0.49514478350805463,0.49737539311822976,0.002230609610175127
Z_noise2,X_causal,5,0,0,7,0.4986015899433922,0.5003211184189579,0.0017195284755656681
Z_noise2,X_conf,5,1,0,7,0.45929520715889594,0.5003569290766,0.041061721917704075
Z_noise2,X_syn1,5,2,0,7,0.5021215626172096,0.4990481690549731,-0.003073393562236515
Z_noise2,X_syn2,5,3,0,7,0.501001529005189,0.49990644617322116,-0.001095082831967853
Z_noise2,Z_noise1,5,4,0,7,0.5027715313448162,0.4997374906184504,-0.0030340407263658165
Z_noise2,Z_noise3,5,6,0,7,0.5011466616848179,0.5033618005681098,0.002215138883291834
Z_noise3,X_causal,6,0,0,7,0.49753180486857895,0.4984052435481339,0.000873438679554972
Z_noise3,X_conf,6,1,0,7,0.45651807753706214,0.49825620256246367,0.04173812502540153
Z_noise3,X_syn1,6,2,0,7,0.49899195461125645,0.49803197720216563,-0.0009599774090908175
Z_noise3,X_syn2,6,3,0,7,0.49815874354117606,0.4965588827434964,-0.001599860797679653
Z_noise3,Z_noise1,6,4,0,7,0.49564512988473713,0.498423243090662,0.0027781132059248592
Z_noise3,Z_noise2,6,5,0,7,0.5013870100486073,0.4956797881762392,-0.005707221872368107
X_causal,X_conf,0,1,0,8,0.4471921867500448,0.4968669241388903,0.04967473738884548
X_causal,X_syn1,0,2,0,8,0.49649002664217756,0.49457720379972153,-0.00191282284245603
X_causal,X_syn2,0,3,0,8,0.4964603316908739,0.49760249648740346,0.0011421647965295656
X_causal,Z_noise1,0,4,0,8,0.5002045054673739,0.4995907972795748,-0.0006137081877991557
X_causal,Z_noise2,0,5,0,8,0.4980843129187719,0.4959903405580011,-0.0020939723607708016
X_causal,Z_noise3,0,6,0,8,0.4950795878456206,0.49639256699919476,0.0013129791535741453
X_conf,X_causal,1,0,0,8,0.44621205917429757,0.4450691666174195,-0.0011428925568780501
X_conf,X_syn1,1,2,0,8,0.44787779951639434,0.4466721102095887,-0.0012056893068056462
X_conf,X_syn2,1,3,0,8,0.4512598919145393,0.44747127654814833,-0.0037886153663909683
X_conf,Z_noise1,1,4,0,8,0.44775550776117085,0.44915574663398045,0.0014002388728096005
X_conf,Z_noise2,1,5,0,8,0.44794780344085067,0.44908665660511954,0.0011388531642688715
X_conf,Z_noise3,1,6,0,8,0.44866109323661346,0.44546324271568777,-0.0031978505209256936
X_syn1,X_causal,2,0,0,8,0.49744686046339415,0.5000316669637487,0.0025848065003545306
X_syn1,X_conf,2,1,0,8,0.44831073064930516,0.4969157721533163,0.048605041504011126
X_syn1,X_syn2,2,3,0,8,0.46942695107917637,0.4988689928410832,0.029442041761906845
X_syn1,Z_noise1,2,4,0,8,0.4964439366656518,0.49930271602910503,0.0028587793634532455
X_syn1,Z_noise2,2,5,0,8,0.5005740177714504,0.49615389262761894,-0.004420125143831444
X_syn1,Z_noise3,2,6,0,8,0.49906541220468503,0.49807409790572976,-0.0009913142989552703
X_syn2,X_causal,3,0,0,8,0.49673086678370265,0.4968698312757506,0.0001389644920479216
X_syn2,X_conf,3,1,0,8,0.4510427451577396,0.4982785389686184,0.04723579381087878
X_syn2,X_syn1,3,2,0,8,0.468720870138597,0.4974784360877586,0.028757565949161623
X_syn2,Z_noise1,3,4,0,8,0.49938946796795564,0.5010803888069311,0.0016909208389754293
X_syn2,Z_noise2,3,5,0,8,0.4994983029948408,0.4964545795056503,-0.0030437234891905196
X_syn2,Z_noise3,3,6,0,8,0.5000707191577743,0.49846362843274444,-0.0016070907250299027
Z_noise1,X_causal,4,0,0,8,0.5002750954014837,0.49878135508767885,-0.0014937403138048921
Z_noise1,X_conf,4,1,0,8,0.44744362101322754,0.49606289762520483,0.04861927661197729
Z_noise1,X_syn1,4,2,0,8,0.4966404091794156,0.49648193438449156,-0.00015847479492403505
Z_noise1,X_syn2,4,3,0,8,0.49889889396136655,0.49716052972547325,-0.0017383642358932971
Z_noise1,Z_noise2,4,5,0,8,0.5012895375344921,0.4958841206340303,-0.0054054169004618124
Z_noise1,Z_noise3,4,6,0,8,0.497189555077036,0.4982157703993373,0.0010262153223012938
Z_noise2,X_causal,5,0,0,8,0.4973285429765617,0.5002265456587346,0.0028980026821728844
Z_noise2,X_conf,5,1,0,8,0.44850258527489695,0.4981078226098264,0.04960523733492944
Z_noise2,X_syn1,5,2,0,8,0.5007955156885142,0.498101691359437,-0.0026938243290772212
Z_noise2,X_syn2,5,3,0,8,0.500329508287469,0.5000483832506836,-0.00028112503678545675
Z_noise2,Z_noise1,5,4,0,8,0.5014058242505165,0.4995618671285381,-0.001843957121978379
Z_noise2,Z_noise3,5,6,0,8,0.49977658964177385,0.49732451403609557,-0.0024520756056782833
Z_noise3,X_causal,6,0,0,8,0.495636433827234,0.49862133598992275,0.002984902162688763
Z_noise3,X_conf,6,1,0,8,0.4485809070656856,0.49817775743256815,0.04959685036688255
Z_noise3,X_syn1,6,2,0,8,0.49939921223540257,0.4963000268719713,-0.0030991853634312894
Z_noise3,X_syn2,6,3,0,8,0.500433567074932,0.4963612135735646,-0.004072353501367421
Z_noise3,Z_noise1,6,4,0,8,0.4973582462537275,0.4993793543884988,0.002021108134771299
Z_noise3,Z_noise2,6,5,0,8,0.499893298124992,0.49638307433909895,-0.003510223785893052
X_causal,X_conf,0,1,0,9,0.44311480510791845,0.49577222555445394,0.052657420446535486
X_causal,X_syn1,0,2,0,9,0.4972739015908908,0.49534038692524573,-0.0019335146656450641
X_causal,X_syn2,0,3,0,9,0.49516597416263436,0.4965645735845763,0.0013985994219419262
X_causal,Z_noise1,0,4,0,9,0.49406149934441784,0.49580556271161963,0.001744063367201787
X_causal,Z_noise2,0,5,0,9,0.49565606525367106,0.4973324807022167,0.0016764154485456317
X_causal,Z_noise3,0,6,0,9,0.4936448231510864,0.498147221486188,0.004502398335101632
X_conf,X_causal,1,0,0,9,0.44405264057013166,0.44567229315532864,0.0016196525851969734
X_conf,X_syn1,1,2,0,9,0.44411631463470574,0.44279019197436514,-0.0013261226603406007
X_conf,X_syn2,1,3,0,9,0.44472791428919123,0.4428416295837784,-0.001886284705412855
X_conf,Z_noise1,1,4,0,9,0.44273168152266185,0.44237710453101187,-0.0003545769916499797
X_conf,Z_noise2,1,5,0,9,0.4414184954793363,0.4452320741825372,0.0038135787032008706
X_conf,Z_noise3,1,6,0,9,0.44503431614084954,0.4472446186695051,0.002210302528655561
X_syn1,X_causal,2,0,0,9,0.49695425146409844,0.49743694166468155,0.0004826902005831135
X_syn1,X_conf,2,1,0,9,0.4443038937339712,0.49739638752908316,0.05309249379511194
X_syn1,X_syn2,2,3,0,9,0.467504790490865,0.4952428802199527,0.0277380897290877
X_syn1,Z_noise1,2,4,0,9,0.49365849825526986,0.49614139491426107,0.002482896658991207
X_syn1,Z_noise2,2,5,0,9,0.4968988543540223,0.49678841465187457,-0.00011043970214774657
X_syn1,Z_noise3,2,6,0,9,0.4934534155471845,0.49724330603462635,0.003789890487441827
X_syn2,X_causal,3,0,0,9,0.4958994058028131,0.4971655824311637,0.0012661766283506015
X_syn2,X_conf,3,1,0,9,0.44444694506032284,0.49633957603621703,0.051892630975894194
X_syn2,X_syn1,3,2,0,9,0.4662570940510318,0.4961688126529405,0.02991171860190872
X_syn2,Z_noise1,3,4,0,9,0.49560101386105077,0.4958516367303737,0.0002506228693229251
X_syn2,Z_noise2,3,5,0,9,0.4983423514226458,0.49699253783668257,-0.0013498135859632554
X_syn2,Z_noise3,3,6,0,9,0.49579171556091467,0.49754502218395574,0.0017533066230410732
Z_noise1,X_causal,4,0,0,9,0.49443923083491254,0.497821978641199,0.0033827478062864458
Z_noise1,X_conf,4,1,0,9,0.44333372470478627,0.4931949995284609,0.04986127482367464
Z_noise1,X_syn1,4,2,0,9,0.49357695297390364,0.4945475089376579,0.0009705559637542827
Z_noise1,X_syn2,4,3,0,9,0.4958319734793445,0.49617027031642574,0.00033829683708125335
Z_noise1,Z_noise2,4,5,0,9,0.4971128401522291,0.4962303713559408,-0.0008824687962883382
Z_noise1,Z_noise3,4,6,0,9,0.4951416770767083,0.49702542596641064,0.0018837488897023302
Z_noise2,X_causal,5,0,0,9,0.49601237166237677,0.499421997586,0.003409625923623205
Z_noise2,X_conf,5,1,0,9,0.4417371494781672,0.4996042830916204,0.05786713361345319
Z_noise2,X_syn1,5,2,0,9,0.4971825248547474,0.49785578655628615,0.0006732617015387521
Z_noise2,X_syn2,5,3,0,9,0.4982881885344103,0.49795109474749333,-0.00033709378691698655
Z_noise2,Z_noise1,5,4,0,9,0.4971422535444432,0.4980179783658581,0.0008757248214149027
Z_noise2,Z_noise3,5,6,0,9,0.4975018256690171,0.4999295094356689,0.0024276837666518114
Z_noise3,X_causal,6,0,0,9,0.49356645586775666,0.4982154682124161,0.00464901234465942
Z_noise3,X_conf,6,1,0,9,0.44506802126899875,0.49482007067602085,0.0497520494070221
Z_noise3,X_syn1,6,2,0,9,0.4942794348899065,0.49526571390278323,0.000986279012876734
Z_noise3,X_syn2,6,3,0,9,0.4962922683925285,0.4941738900141418,-0.002118378378386687
Z_noise3,Z_noise1,6,4,0,9,0.49550737506517856,0.49658312068529775,0.001075745620119195
Z_noise3,Z_noise2,6,5,0,9,0.4975954524044301,0.4980049526679602,0.0004095002635300937
X_causal,X_conf,0,1,1,0,0.4477741295173152,0.49778485574127235,0.050010726223957136
X_causal,X_syn1,0,2,1,0,0.49586877428098936,0.4970903104935162,0.0012215362125268525
X_causal,X_syn2,0,3,1,0,0.4963021596403985,0.4963794388218361,7.727918143762835e-05
X_causal,Z_noise1,0,4,1,0,0.49811771302343394,0.4979036080156987,-0.00021410500773522134
X_causal,Z_noise2,0,5,1,0,0.49403448012588647,0.49678628767695987,0.002751807551073404
X_causal,Z_noise3,0,6,1,0,0.4949790692505007,0.4954348242129138,0.00045575496241306857
X_conf,X_causal,1,0,1,0,0.44824373369154774,0.44621315134899403,-0.0020305823425537106
X_conf,X_syn1,1,2,1,0,0.44416596382498896,0.4491162429003418,0.004950279075352837
X_conf,X_syn2,1,3,1,0,0.44877323485408505,0.4496506015281234,0.0008773666740383712
X_conf,Z_noise1,1,4,1,0,0.4493115499188241,0.44867178089031934,-0.0006397690285047664
X_conf,Z_noise2,1,5,1,0,0.44684125849780304,0.45004784112198837,0.003206582624185328
X_conf,Z_noise3,1,6,1,0,0.45250282732414615,0.448410200286499,-0.004092627037647123
X_syn1,X_causal,2,0,1,0,0.49499042854833314,0.4984373991686837,0.0034469706203505424
X_syn1,X_conf,2,1,1,0,0.444205428966904,0.4956757002909412,0.0514702713240372
X_syn1,X_syn2,2,3,1,0,0.4691173024797386,0.49529703322215596,0.026179730742417362
X_syn1,Z_noise1,2,4,1,0,0.49780205629103813,0.49640684320323686,-0.0013952130878012725
X_syn1,Z_noise2,2,5,1,0,0.4956190873405179,0.4974120944147213,0.0017930070742033788
X_syn1,Z_noise3,2,6,1,0,0.496078703716498,0.4954875869066364,-0.0005911168098615693
X_syn2,X_causal,3,0,1,0,0.496026144248613,0.49886323359965357,0.002837089351040545
X_syn2,X_conf,3,1,1,0,0.4482869178713407,0.4957451082951347,0.04745819042379401
X_syn2,X_syn1,3,2,1,0,0.4698757075439885,0.5006127125519038,0.030737005007915263
X_syn2,Z_noise1,3,4,1,0,0.49852635999044503,0.4972885730126373,-0.0012377869778077422
X_syn2,Z_noise2,3,5,1,0,0.4964759684965923,0.4972137276672849,0.0007377591706925757
X_syn2,Z_noise3,3,6,1,0,0.4999721847000116,0.4973809415449265,-0.0025912431550850767
Z_noise1,X_causal,4,0,1,0,0.49843548888967554,0.4997952090672892,0.0013597201776136547
Z_noise1,X_conf,4,1,1,0,0.44870831705230246,0.5010027281969309,0.05229441114462846
Z_noise1,X_syn1,4,2,1,0,0.49766814291899536,0.4992088490748545,0.0015407061558591617
Z_noise1,X_syn2,4,3,1,0,0.4988216429494961,0.49811419971999715,-0.0007074432294989497
Z_noise1,Z_noise2,4,5,1,0,0.49729413419324076,0.49788391515753677,0.0005897809642960161
Z_noise1,Z_noise3,4,6,1,0,0.49827012102034857,0.49813491597585086,-0.00013520504449771042
Z_noise2,X_causal,5,0,1,0,0.49363874937195934,0.49689038512342976,0.0032516357514704164
Z_noise2,X_conf,5,1,1,0,0.4468972306906873,0.4951706841477324,0.04827345345704509
Z_noise2,X_syn1,5,2,1,0,0.4962175263951884,0.49941366523167835,0.003196138836489948
Z_noise2,X_syn2,5,3,1,0,0.4961088505505644,0.4975519190266057,0.0014430684760413093
Z_noise2,Z_noise1,5,4,1,0,0.49774110495338797,0.4976871076946976,-5.399725869037475e-05
Z_noise2,Z_noise3,5,6,1,0,0.49603776805690786,0.4978872017199851,0.0018494336630772157
Z_noise3,X_causal,6,0,1,0,0.4945168931118225,0.4994068917344009,0.004889998622578384
Z_noise3,X_conf,6,1,1,0,0.45161856349031876,0.49600356284890584,0.044384999358587085
Z_noise3,X_syn1,6,2,1,0,0.4964823851727163,0.49958725302058027,0.003104867847863957
Z_noise3,X_syn2,6,3,1,0,0.5007096407385956,0.500249775612902,-0.0004598651256936259
Z_noise3,Z_noise1,6,4,1,0,0.49863853862326274,0.4981518699181015,-0.0004866687051612306
Z_noise3,Z_noise2,6,5,1,0,0.49579083579767935,0.4980549117965368,0.0022640759988574732
X_causal,X_conf,0,1,1,1,0.44832461712522603,0.4977199473194491,0.04939533019422304
X_causal,X_syn1,0,2,1,1,0.4958383017268216,0.49699635171105044,0.0011580499842288594
X_causal,X_syn2,0,3,1,1,0.49735647083986284,0.4978915962956988,0.0005351254558359497
X_causal,Z_noise1,0,4,1,1,0.49660798522275257,0.49631631408421367,-0.0002916711385388959
X_causal,Z_noise2,0,5,1,1,0.49763058180726816,0.4986594472089037,0.001028865401635548
X_causal,Z_noise3,0,6,1,1,0.4969279611850012,0.4971157091017037,0.00018774791670250757
X_conf,X_causal,1,0,1,1,0.4485071127642118,0.4449543851265167,-0.0035527276376950967
X_conf,X_syn1,1,2,1,1,0.44805793770621344,0.44804985335808467,-8.084348128767349e-06
X_conf,X_syn2,1,3,1,1,0.45006775562049667,0.44927175203526615,-0.0007960035852305203
X_conf,Z_noise1,1,4,1,1,0.4440022859748152,0.44382316832017765,-0.0001791176546375728
X_conf,Z_noise2,1,5,1,1,0.4473637234867258,0.44659693379926885,-0.0007667896874569702
X_conf,Z_noise3,1,6,1,1,0.4492079931783515,0.44750023877830725,-0.0017077544000442257
X_syn1,X_causal,2,0,1,1,0.4952174489923035,0.4967192850093606,0.0015018360170570566
X_syn1,X_conf,2,1,1,1,0.4477852807577545,0.49706963394926246,0.04928435319150798
X_syn1,X_syn2,2,3,1,1,0.466730119280145,0.49704157685360567,0.030311457573460654
X_syn1,Z_noise1,2,4,1,1,0.4970189581414975,0.49264233715500794,-0.0043766209864895544
X_syn1,Z_noise2,2,5,1,1,0.49603934223468327,0.496015508647613,-2.3833587070254403e-05
X_syn1,Z_noise3,2,6,1,1,0.4960423506693266,0.49703576080626577,0.0009934101369391546
X_syn2,X_causal,3,0,1,1,0.4970051136415727,0.4972323598616192,0.0002272462200464953
X_syn2,X_conf,3,1,1,1,0.44955861025533994,0.49712485148800883,0.04756624123266889
X_syn2,X_syn1,3,2,1,1,0.4670148812525083,0.49792404312778266,0.03090916187527437
X_syn2,Z_noise1,3,4,1,1,0.4979019835390718,0.4966067320498335,-0.0012952514892382583
X_syn2,Z_noise2,3,5,1,1,0.4981872894573665,0.5021709698341948,0.003983680376828336
X_syn2,Z_noise3,3,6,1,1,0.4998200038000861,0.500493587336558,0.0006735835364719001
Z_noise1,X_causal,4,0,1,1,0.4962777075716587,0.49613417624550465,-0.00014353132615402275
Z_noise1,X_conf,4,1,1,1,0.4440652509172978,0.49621094178854686,0.05214569087124904
Z_noise1,X_syn1,4,2,1,1,0.49683090401375546,0.4999803203299653,0.003149416316209852
Z_noise1,X_syn2,4,3,1,1,0.49796962291725727,0.4984433004695005,0.0004736775522432568
Z_noise1,Z_noise2,4,5,1,1,0.49802476984724164,0.4977431363625759,-0.00028163348466575533
Z_noise1,Z_noise3,4,6,1,1,0.49719425003184564,0.4974193240363367,0.00022507400449106596
Z_noise2,X_causal,5,0,1,1,0.49690310315031744,0.498538047773063,0.0016349446227455489
Z_noise2,X_conf,5,1,1,1,0.4478715866651742,0.4969774844276547,0.04910589776248053
Z_noise2,X_syn1,5,2,1,1,0.49620801268936404,0.4993394277179916,0.003131415028627571
Z_noise2,X_syn2,5,3,1,1,0.4979173036017256,0.4992947142074669,0.0013774106057413138
Z_noise2,Z_noise1,5,4,1,1,0.4981903626572935,0.4962570536758341,-0.0019333089814593807
Z_noise2,Z_noise3,5,6,1,1,0.4966798243351204,0.49996951429724057,0.003289689962120146
Z_noise3,X_causal,6,0,1,1,0.4963714515351853,0.49641353346875855,4.2081933573245855e-05
Z_noise3,X_conf,6,1,1,1,0.4491780133879213,0.49747157221792615,0.04829355883000486
Z_noise3,X_syn1,6,2,1,1,0.49579155494776667,0.5009427637395176,0.005151208791750961
Z_noise3,X_syn2,6,3,1,1,0.49992061079663214,0.49937539664941843,-0.0005452141472137018
Z_noise3,Z_noise1,6,4,1,1,0.4971926092309205,0.49509482018738166,-0.0020977890435388558
Z_noise3,Z_noise2,6,5,1,1,0.4966509834495888,0.49795210417768665,0.0013011207280978487
X_causal,X_conf,0,1,1,2,0.4353106971750468,0.4991282871249492,0.06381758994990244
X_causal,X_syn1,0,2,1,2,0.498710826086477,0.4966882590162557,-0.002022567070221304
X_causal,X_syn2,0,3,1,2,0.494851892213638,0.49712826637836566,0.002276374164727646
X_causal,Z_noise1,0,4,1,2,0.4977605998385698,0.49700751368155693,-0.0007530861570128611
X_causal,Z_noise2,0,5,1,2,0.4987986221724218,0.4988487128678418,5.0090695420001996e-05
X_causal,Z_noise3,0,6,1,2,0.49687518374613376,0.4982202572816175,0.0013450735354837429
X_conf,X_causal,1,0,1,2,0.4356886749527771,0.433043864301621,-0.002644810651156071
X_conf,X_syn1,1,2,1,2,0.4358489591677985,0.43528076458093395,-0.0005681945868645233
X_conf,X_syn2,1,3,1,2,0.43652567940529896,0.4335822968546772,-0.002943382550621765
X_conf,Z_noise1,1,4,1,2,0.43066852924592863,0.4348052866352837,0.004136757389355095
X_conf,Z_noise2,1,5,1,2,0.4338020640333046,0.43638713464508827,0.0025850706117836464
X_conf,Z_noise3,1,6,1,2,0.43566615143780146,0.4372381459668983,0.001571994529096843
X_syn1,X_causal,2,0,1,2,0.49913178364482375,0.4954001936857631,-0.003731589959060644
X_syn1,X_conf,2,1,1,2,0.4354976455184547,0.49641252681643677,0.06091488129798206
X_syn1,X_syn2,2,3,1,2,0.4701285686801462,0.4954412256851884,0.025312657005042205
X_syn1,Z_noise1,2,4,1,2,0.494851265699241,0.4967466080915644,0.001895342392323418
X_syn1,Z_noise2,2,5,1,2,0.49594034227169637,0.49936773849676386,0.0034273962250674916
X_syn1,Z_noise3,2,6,1,2,0.49878524284258235,0.49617864858365557,-0.0026065942589267865
X_syn2,X_causal,3,0,1,2,0.4953783997789509,0.49353318822573056,-0.0018452115532203162
X_syn2,X_conf,3,1,1,2,0.43558749744490166,0.49552587310818125,0.059938375663279586
X_syn2,X_syn1,3,2,1,2,0.4706219476344947,0.49716836991569635,0.02654642228120163
X_syn2,Z_noise1,3,4,1,2,0.4958682605609886,0.4968979116524775,0.0010296510914888923
X_syn2,Z_noise2,3,5,1,2,0.4974788629301458,0.4981714242885815,0.000692561358435706
X_syn2,Z_noise3,3,6,1,2,0.49437644779209766,0.4958842205691429,0.0015077727770452243
Z_noise1,X_causal,4,0,1,2,0.497563350427379,0.49502322243686514,-0.0025401279905138407
Z_noise1,X_conf,4,1,1,2,0.4304384954225034,0.49693353119485173,0.06649503577234833
