combo,combo_size,logloss_original,logloss_null,delta,realization,has_informative,combo_type
"('$X_1$', '$Z_{3}$')",2,0.7075153698752342,0.7126481120907954,0.005132742215561148,2,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{4}$')",2,0.7013084998185052,0.7101180169700977,0.008809517151592505,2,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{5}$')",2,0.705329543221213,0.6994192313849463,-0.0059103118362666685,2,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{6}$')",2,0.7036375971713131,0.7131208640898467,0.009483266918533517,2,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{1}$')",2,0.705798091941671,0.7061454801290956,0.0003473881874246354,2,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{2}$')",2,0.7005480326106861,0.7126069495693891,0.012058916958702981,2,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{3}$')",2,0.7081660025772926,0.706439758833036,-0.0017262437442565615,2,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{4}$')",2,0.7123277148729623,0.7103109482198594,-0.0020167666531029083,2,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{5}$')",2,0.7073579694642909,0.7030026208109166,-0.00435534865337428,2,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{6}$')",2,0.7028987900252253,0.6978848349531713,-0.005013955072053933,2,True,"$|S \cap \{1,2\}| = 1$"
"('$Z_{1}$', '$Z_{2}$')",2,0.6978710839780793,0.7044282139934378,0.006557130015358514,2,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{1}$', '$Z_{3}$')",2,0.7053564323936422,0.7059726131713131,0.0006161807776708939,2,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{1}$', '$Z_{4}$')",2,0.7116682601591379,0.708305979775192,-0.003362280383945815,2,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{1}$', '$Z_{5}$')",2,0.7123025079285732,0.708147390616577,-0.004155117311996137,2,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{1}$', '$Z_{6}$')",2,0.7034839467553426,0.7080925742232584,0.0046086274679157935,2,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{2}$', '$Z_{3}$')",2,0.7009795015474836,0.7093261887987361,0.008346687251252538,2,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{2}$', '$Z_{4}$')",2,0.7025526239249864,0.703656371500116,0.0011037475751295434,2,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{2}$', '$Z_{5}$')",2,0.7041749063360281,0.7141492303451732,0.009974324009145108,2,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{2}$', '$Z_{6}$')",2,0.703968405455049,0.7102705610888328,0.006302155633783779,2,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{3}$', '$Z_{4}$')",2,0.706674160655522,0.7041338806747707,-0.0025402799807513476,2,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{3}$', '$Z_{5}$')",2,0.7060373059944389,0.7037809680103039,-0.0022563379841350484,2,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{3}$', '$Z_{6}$')",2,0.7054814708829182,0.7069008190621675,0.001419348179249269,2,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{4}$', '$Z_{5}$')",2,0.6962405214544569,0.7055022326017751,0.009261711147318219,2,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{4}$', '$Z_{6}$')",2,0.7073696549154577,0.7055914553967968,-0.0017781995186608723,2,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{5}$', '$Z_{6}$')",2,0.7033941655196584,0.7024113947152129,-0.0009827708044455319,2,False,"$S \cap \{1,2\} = \emptyset$"
"('$X_1$', '$X_2$', '$Z_{1}$')",3,0.14908789046624243,0.700893265916523,0.5518053754502805,2,True,"$S \supseteq \{1,2\}$"
"('$X_1$', '$X_2$', '$Z_{2}$')",3,0.1583019280003484,0.6990554261420283,0.54075349814168,2,True,"$S \supseteq \{1,2\}$"
"('$X_1$', '$X_2$', '$Z_{3}$')",3,0.15506403016470108,0.7045913568931816,0.5495273267284806,2,True,"$S \supseteq \{1,2\}$"
"('$X_1$', '$X_2$', '$Z_{4}$')",3,0.16047068826887656,0.70003016231779,0.5395594740489135,2,True,"$S \supseteq \{1,2\}$"
"('$X_1$', '$X_2$', '$Z_{5}$')",3,0.16178924188093166,0.7013649201904727,0.539575678309541,2,True,"$S \supseteq \{1,2\}$"
"('$X_1$', '$X_2$', '$Z_{6}$')",3,0.16439716235733146,0.6980672062098574,0.5336700438525259,2,True,"$S \supseteq \{1,2\}$"
"('$X_1$', '$Z_{1}$', '$Z_{2}$')",3,0.6953709280809065,0.6978740038742394,0.002503075793332865,2,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{1}$', '$Z_{3}$')",3,0.7007351775940203,0.7020792557161358,0.0013440781221155662,2,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{1}$', '$Z_{4}$')",3,0.7008626584307772,0.7032476434626828,0.00238498503190554,2,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{1}$', '$Z_{5}$')",3,0.7068352189520218,0.710594781928032,0.003759562976010211,2,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{1}$', '$Z_{6}$')",3,0.6979396273782665,0.6980597723963265,0.00012014501806001388,2,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{2}$', '$Z_{3}$')",3,0.6977700831806376,0.7001777039985875,0.0024076208179498737,2,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{2}$', '$Z_{4}$')",3,0.6977314674565822,0.7040742340948662,0.006342766638284036,2,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{2}$', '$Z_{5}$')",3,0.7000108787716941,0.7073836264628997,0.00737274769120555,2,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{2}$', '$Z_{6}$')",3,0.6962503579404817,0.707367154371651,0.011116796431169251,2,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{3}$', '$Z_{4}$')",3,0.6975258614385134,0.7071232819479046,0.009597420509391275,2,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{3}$', '$Z_{5}$')",3,0.7019992722240113,0.7042464358073462,0.002247163583334988,2,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{3}$', '$Z_{6}$')",3,0.7006290717065639,0.7044930345677224,0.003863962861158532,2,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{4}$', '$Z_{5}$')",3,0.6984383290762421,0.7072300548641856,0.008791725787943405,2,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{4}$', '$Z_{6}$')",3,0.6966609938803351,0.6961720915074927,-0.0004889023728423814,2,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{5}$', '$Z_{6}$')",3,0.7003205165266936,0.7062577224872045,0.0059372059605109495,2,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{1}$', '$Z_{2}$')",3,0.6923065268309229,0.7015788129956635,0.009272286164740629,2,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{1}$', '$Z_{3}$')",3,0.7006289828347956,0.7004084953238146,-0.0002204875109810267,2,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{1}$', '$Z_{4}$')",3,0.7062501813247377,0.7002519085861516,-0.005998272738586108,2,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{1}$', '$Z_{5}$')",3,0.7056478007065884,0.7028848741781694,-0.0027629265284190296,2,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{1}$', '$Z_{6}$')",3,0.6980031665167327,0.7050931488224649,0.007089982305732212,2,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{2}$', '$Z_{3}$')",3,0.6944726520001349,0.7041220705034695,0.009649418503334672,2,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{2}$', '$Z_{4}$')",3,0.699827634701009,0.7024641862150425,0.002636551514033525,2,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{2}$', '$Z_{5}$')",3,0.6995123330823713,0.7035220018962897,0.004009668813918399,2,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{2}$', '$Z_{6}$')",3,0.694353819007756,0.7046271503034439,0.01027333129568797,2,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{3}$', '$Z_{4}$')",3,0.7046251698239173,0.70591732371503,0.0012921538911127017,2,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{3}$', '$Z_{5}$')",3,0.7044795072294965,0.7082697090268822,0.0037902017973857616,2,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{3}$', '$Z_{6}$')",3,0.698854295204376,0.695713224982979,-0.00314107022139698,2,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{4}$', '$Z_{5}$')",3,0.7018526210203194,0.7057285728911973,0.0038759518708778584,2,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{4}$', '$Z_{6}$')",3,0.7025253948695184,0.705319984712569,0.0027945898430505878,2,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{5}$', '$Z_{6}$')",3,0.69821980153742,0.7014946347773128,0.0032748332398927493,2,True,"$|S \cap \{1,2\}| = 1$"
"('$Z_{1}$', '$Z_{2}$', '$Z_{3}$')",3,0.6954715686474602,0.705923463140073,0.010451894492612857,2,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{1}$', '$Z_{2}$', '$Z_{4}$')",3,0.7000183410378211,0.7043401210714919,0.004321780033670786,2,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{1}$', '$Z_{2}$', '$Z_{5}$')",3,0.7035883089407825,0.7037898744778956,0.0002015655371131464,2,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{1}$', '$Z_{2}$', '$Z_{6}$')",3,0.6979651159842621,0.6999924637173729,0.0020273477331107514,2,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{1}$', '$Z_{3}$', '$Z_{4}$')",3,0.7032342207673302,0.7070174061463061,0.0037831853789759284,2,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{1}$', '$Z_{3}$', '$Z_{5}$')",3,0.708227783593731,0.7041452342479676,-0.004082549345763353,2,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{1}$', '$Z_{3}$', '$Z_{6}$')",3,0.7003957011594482,0.7067972660802597,0.006401564920811564,2,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{1}$', '$Z_{4}$', '$Z_{5}$')",3,0.7064453881573293,0.7024944214710529,-0.003950966686276369,2,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{1}$', '$Z_{4}$', '$Z_{6}$')",3,0.7043353497451235,0.703029239095165,-0.0013061106499584474,2,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{1}$', '$Z_{5}$', '$Z_{6}$')",3,0.7052203009252916,0.6947692419034958,-0.010451059021795883,2,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{2}$', '$Z_{3}$', '$Z_{4}$')",3,0.6978453632455107,0.7049229206180856,0.007077557372574872,2,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{2}$', '$Z_{3}$', '$Z_{5}$')",3,0.7018894623718829,0.7026524101846312,0.0007629478127483269,2,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{2}$', '$Z_{3}$', '$Z_{6}$')",3,0.6977786461193362,0.7004000601238303,0.002621414004494116,2,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{2}$', '$Z_{4}$', '$Z_{5}$')",3,0.6988571261569336,0.6911317484074655,-0.007725377749468132,2,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{2}$', '$Z_{4}$', '$Z_{6}$')",3,0.7006036792208764,0.7049656112201648,0.00436193199928836,2,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{2}$', '$Z_{5}$', '$Z_{6}$')",3,0.6993830404822231,0.7006777265035966,0.0012946860213735034,2,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{3}$', '$Z_{4}$', '$Z_{5}$')",3,0.6991543833395498,0.7073181807462408,0.008163797406690931,2,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{3}$', '$Z_{4}$', '$Z_{6}$')",3,0.7045912946515941,0.7030290311436953,-0.0015622635078987868,2,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{3}$', '$Z_{5}$', '$Z_{6}$')",3,0.7022969121179508,0.7014416612112329,-0.000855250906717897,2,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{4}$', '$Z_{5}$', '$Z_{6}$')",3,0.7022170086785362,0.7019344213939543,-0.0002825872845818589,2,False,"$S \cap \{1,2\} = \emptyset$"
"('$X_1$', '$X_2$')",2,0.04559179443814035,0.7106537053289598,0.6650619108908195,3,True,"$S \supseteq \{1,2\}$"
"('$X_1$', '$Z_{1}$')",2,0.7146552921042653,0.7034220240649117,-0.011233268039353539,3,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{2}$')",2,0.7108621250717085,0.7106551880624515,-0.0002069370092570022,3,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{3}$')",2,0.7144766979284758,0.7078000147547712,-0.006676683173704623,3,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{4}$')",2,0.7139064429605685,0.7049527105222011,-0.00895373243836739,3,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{5}$')",2,0.7109456250308798,0.7097989838361063,-0.001146641194773479,3,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{6}$')",2,0.7170703397249556,0.7047864266820771,-0.012283913042878458,3,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{1}$')",2,0.7044726050006288,0.7112920114306532,0.006819406430024433,3,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{2}$')",2,0.7003186439197037,0.7012490432013226,0.0009303992816189766,3,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{3}$')",2,0.7070981768890695,0.7095116096251637,0.0024134327360941787,3,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{4}$')",2,0.7002733285833299,0.7100081411026724,0.009734812519342495,3,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{5}$')",2,0.7049595483636569,0.7118344132207622,0.006874864857105312,3,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{6}$')",2,0.7097766589349498,0.7111226403146668,0.0013459813797169762,3,True,"$|S \cap \{1,2\}| = 1$"
"('$Z_{1}$', '$Z_{2}$')",2,0.7050665846961165,0.7076462209205053,0.002579636224388837,3,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{1}$', '$Z_{3}$')",2,0.7169452351027723,0.7104153570358549,-0.006529878066917405,3,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{1}$', '$Z_{4}$')",2,0.7046021459142033,0.7035125021252462,-0.0010896437889571509,3,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{1}$', '$Z_{5}$')",2,0.7065481888955885,0.7025538126782267,-0.003994376217361761,3,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{1}$', '$Z_{6}$')",2,0.7112388766005028,0.7050195552858722,-0.006219321314630544,3,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{2}$', '$Z_{3}$')",2,0.7070065968052723,0.7135380252385587,0.006531428433286357,3,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{2}$', '$Z_{4}$')",2,0.7068409667268988,0.7071436791589697,0.00030271243207091736,3,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{2}$', '$Z_{5}$')",2,0.7092164163047167,0.7028684761618731,-0.006347940142843567,3,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{2}$', '$Z_{6}$')",2,0.7094617661092917,0.7034129041691108,-0.0060488619401808386,3,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{3}$', '$Z_{4}$')",2,0.7072317815043648,0.7155828627887884,0.008351081284423523,3,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{3}$', '$Z_{5}$')",2,0.715323608082752,0.7149535293359986,-0.00037007874675332175,3,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{3}$', '$Z_{6}$')",2,0.7123450618215293,0.705655481397376,-0.006689580424153352,3,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{4}$', '$Z_{5}$')",2,0.7090373003712999,0.7153180925335499,0.006280792162250082,3,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{4}$', '$Z_{6}$')",2,0.7108976710765815,0.7070486046719916,-0.003849066404589929,3,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{5}$', '$Z_{6}$')",2,0.7098108701385422,0.7078024922599743,-0.0020083778785678907,3,False,"$S \cap \{1,2\} = \emptyset$"
"('$X_1$', '$X_2$', '$Z_{1}$')",3,0.17509376512135735,0.7004255764107711,0.5253318112894138,3,True,"$S \supseteq \{1,2\}$"
"('$X_1$', '$X_2$', '$Z_{2}$')",3,0.1702774656832549,0.7056141881907126,0.5353367225074577,3,True,"$S \supseteq \{1,2\}$"
"('$X_1$', '$X_2$', '$Z_{3}$')",3,0.17148798531187417,0.7040757955517722,0.5325878102398981,3,True,"$S \supseteq \{1,2\}$"
"('$X_1$', '$X_2$', '$Z_{4}$')",3,0.17014902957777137,0.6963982195180276,0.5262491899402563,3,True,"$S \supseteq \{1,2\}$"
"('$X_1$', '$X_2$', '$Z_{5}$')",3,0.17022300127796275,0.7082362547217053,0.5380132534437425,3,True,"$S \supseteq \{1,2\}$"
"('$X_1$', '$X_2$', '$Z_{6}$')",3,0.16999410066086887,0.7019743791345306,0.5319802784736618,3,True,"$S \supseteq \{1,2\}$"
"('$X_1$', '$Z_{1}$', '$Z_{2}$')",3,0.7071287471736937,0.7119280436969585,0.004799296523264829,3,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{1}$', '$Z_{3}$')",3,0.7105988634387531,0.6972644464744944,-0.013334416964258744,3,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{1}$', '$Z_{4}$')",3,0.7075454820916653,0.7033300907042568,-0.0042153913874085625,3,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{1}$', '$Z_{5}$')",3,0.7082203382799362,0.7040827121897706,-0.004137626090165658,3,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{1}$', '$Z_{6}$')",3,0.7085284421199907,0.697408877775354,-0.011119564344636679,3,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{2}$', '$Z_{3}$')",3,0.7100226767860683,0.7054286309984831,-0.004594045787585266,3,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{2}$', '$Z_{4}$')",3,0.7051021658969452,0.7012150822258907,-0.003887083671054503,3,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{2}$', '$Z_{5}$')",3,0.7072706086587022,0.7068355005396735,-0.0004351081190286932,3,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{2}$', '$Z_{6}$')",3,0.7107935051233697,0.7094900496130844,-0.001303455510285323,3,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{3}$', '$Z_{4}$')",3,0.7056441903108867,0.7086420690349489,0.0029978787240622085,3,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{3}$', '$Z_{5}$')",3,0.7087726011769523,0.7085137979654903,-0.0002588032114619887,3,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{3}$', '$Z_{6}$')",3,0.7101543115720446,0.7073187585118638,-0.0028355530601807954,3,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{4}$', '$Z_{5}$')",3,0.7065028264720336,0.7100939371767506,0.003591110704717071,3,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{4}$', '$Z_{6}$')",3,0.7126011790572588,0.7089185461602813,-0.003682632896977567,3,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{5}$', '$Z_{6}$')",3,0.7096719858177717,0.7062680373414797,-0.003403948476291996,3,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{1}$', '$Z_{2}$')",3,0.6995183625975665,0.7027928789540404,0.003274516356473911,3,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{1}$', '$Z_{3}$')",3,0.7041689052233948,0.7052538945040824,0.001084989280687565,3,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{1}$', '$Z_{4}$')",3,0.6984027045736984,0.6975962619399996,-0.0008064426336987784,3,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{1}$', '$Z_{5}$')",3,0.6993687475068309,0.7094932961961461,0.010124548689315227,3,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{1}$', '$Z_{6}$')",3,0.7052842521554786,0.7028515093744718,-0.0024327427810068025,3,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{2}$', '$Z_{3}$')",3,0.7007006112338304,0.7071057994870444,0.006405188253214011,3,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{2}$', '$Z_{4}$')",3,0.6980358889826704,0.7004595374568603,0.0024236484741898545,3,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{2}$', '$Z_{5}$')",3,0.7048273581987019,0.7045218619511685,-0.0003054962475333989,3,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{2}$', '$Z_{6}$')",3,0.7044477967429865,0.7016736352641484,-0.002774161478838133,3,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{3}$', '$Z_{4}$')",3,0.7001527852177744,0.7058170324401521,0.005664247222377794,3,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{3}$', '$Z_{5}$')",3,0.7068588711468289,0.7065306358877524,-0.000328235259076437,3,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{3}$', '$Z_{6}$')",3,0.7049054765098783,0.7117661501316529,0.00686067362177456,3,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{4}$', '$Z_{5}$')",3,0.7009749734620605,0.7013511889944997,0.0003762155324391614,3,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{4}$', '$Z_{6}$')",3,0.705599664835802,0.7008823606239435,-0.004717304211858564,3,True,"$|S \cap \{1,2\}| = 1$"
"('$X_2$', '$Z_{5}$', '$Z_{6}$')",3,0.7067057670877778,0.703623634736643,-0.0030821323511347476,3,True,"$|S \cap \{1,2\}| = 1$"
"('$Z_{1}$', '$Z_{2}$', '$Z_{3}$')",3,0.7081271073155121,0.705272001750164,-0.0028551055653480706,3,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{1}$', '$Z_{2}$', '$Z_{4}$')",3,0.7025737452783177,0.6998624049282114,-0.0027113403501063393,3,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{1}$', '$Z_{2}$', '$Z_{5}$')",3,0.7058674889197375,0.7025988691828888,-0.003268619736848666,3,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{1}$', '$Z_{2}$', '$Z_{6}$')",3,0.7045493623762884,0.7065359589995743,0.00198659662328593,3,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{1}$', '$Z_{3}$', '$Z_{4}$')",3,0.7050452045382803,0.7082873915027389,0.003242186964458549,3,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{1}$', '$Z_{3}$', '$Z_{5}$')",3,0.7116329533957299,0.7075201208732335,-0.00411283252249639,3,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{1}$', '$Z_{3}$', '$Z_{6}$')",3,0.707834905905158,0.7042859891732981,-0.0035489167318598636,3,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{1}$', '$Z_{4}$', '$Z_{5}$')",3,0.7001623546612943,0.6980376135002978,-0.0021247411609964795,3,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{1}$', '$Z_{4}$', '$Z_{6}$')",3,0.7052831907740464,0.7064612633879933,0.0011780726139468678,3,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{1}$', '$Z_{5}$', '$Z_{6}$')",3,0.7067247451195839,0.7017753126366387,-0.004949432482945215,3,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{2}$', '$Z_{3}$', '$Z_{4}$')",3,0.7046218994023021,0.7056890516005285,0.0010671521982263954,3,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{2}$', '$Z_{3}$', '$Z_{5}$')",3,0.7099530528276712,0.7036662233872952,-0.006286829440375952,3,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{2}$', '$Z_{3}$', '$Z_{6}$')",3,0.7071461199531475,0.7123288036418838,0.0051826836887363115,3,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{2}$', '$Z_{4}$', '$Z_{5}$')",3,0.7053174054359851,0.7000842274083926,-0.005233178027592489,3,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{2}$', '$Z_{4}$', '$Z_{6}$')",3,0.7073031677253837,0.7037000596549012,-0.0036031080704824747,3,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{2}$', '$Z_{5}$', '$Z_{6}$')",3,0.7079540091715677,0.7001678044334322,-0.007786204738135516,3,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{3}$', '$Z_{4}$', '$Z_{5}$')",3,0.7059869548006648,0.6986220588862824,-0.0073648959143823856,3,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{3}$', '$Z_{4}$', '$Z_{6}$')",3,0.7090412811331179,0.7094469737295865,0.0004056925964686098,3,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{3}$', '$Z_{5}$', '$Z_{6}$')",3,0.7086566292143334,0.701128501586782,-0.007528127627551395,3,False,"$S \cap \{1,2\} = \emptyset$"
"('$Z_{4}$', '$Z_{5}$', '$Z_{6}$')",3,0.7071494965702195,0.7015114001136367,-0.005638096456582864,3,False,"$S \cap \{1,2\} = \emptyset$"
"('$X_1$', '$X_2$')",2,0.05275320347738067,0.7077740841918344,0.6550208807144537,4,True,"$S \supseteq \{1,2\}$"
"('$X_1$', '$Z_{1}$')",2,0.7125685703681275,0.7160500101789575,0.003481439810830045,4,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{2}$')",2,0.7056871669962581,0.71104316063269,0.0053559936364319105,4,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{3}$')",2,0.6995754479720474,0.7163079508166049,0.016732502844557517,4,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{4}$')",2,0.7040469958621641,0.7080735495508635,0.004026553688699419,4,True,"$|S \cap \{1,2\}| = 1$"
"('$X_1$', '$Z_{5}$')",2,0.7070830872149907,0.7019503073240669,-0.005132779890923755,4,True,"$|S \cap \{1,2\}| = 1$"
